X,Y,OBJECTID,VEH_CRASH_KEY,VEH_UNITKEY,CASENUMBER,DRIVERAGE,DRIVERGEN,DL_STATE,CHARGED,ALCRESULT,DRUGTEST,DRUGRESULT,DRIVERCOND,VISIONOBS,DCONTCIRC1,DCONTCIRC2,VCONFIG,CARGOBODY,VYEAR,MAKE,MODEL,STYLE,VLP_STATE,OCCUPANTS,VACTION,SEQEVENTS1,SEQEVENTS2,SEQEVENTS3,SEQEVENTS4,MOSTHARM,SPEEDLIMIT,TRAFCONT,FIXOBJSTR,MOSTDAMAGE,DAMAGE,CSEVERITY,MAJORCAUSE,CSURFCOND,DRUGALCREL,ROADTYPE,WZ_RELATED,FATALITIES,CRASH_YEAR,XCOORD,YCOORD,FROM_MEASURE,TO_MEASURE,ROUTEID,CRASH_DATETIME,CRASH_DATETIME_UTC,CRASH_DATETIME_UTC_OFFSET,REST_UPDATED,REST_UPDATED_UTC_OFFSET,GLOBALID
-10283347.7449,5236188.5076,510734,20160923141,1557374,20160923141,61,F,IA,77,-77.0,1,77,1,1,88,77,3,1,2015,Nissan,ROGUE,4DR,IA,1,1,33,77,77,77,33,25,2,28,1,4,3,2,2,8,12,,0,2016,551199,4705492,,,,,,,2024/08/09 13:53:33+00,,{CA590C2F-828C-4D10-BA8E-0B2152785150}
-10288146.5327,5227628.6907,510735,20160923142,1557375,20160923142,39,M,IA,1,0.309,1,77,6,1,7,8,2,1,1987,Chevrolet,R10,PICKUP,IA,1,10,72,77,77,77,72,55,1,28,12,4,3,23,2,3,1,,0,2016,547700,4699169,,,,,,,2024/08/09 13:53:33+00,,{2E459553-5B74-405B-A047-A989AF4F4E5C}
-10288146.5327,5227628.6907,510736,20160923142,1557376,20160923142,19,F,IA,77,-77.0,1,77,1,1,88,77,1,1,2006,Pontiac,GRA,4D,IA,1,10,33,33,77,77,33,55,1,28,6,3,3,23,2,3,1,,0,2016,547700,4699169,,,,,,,2024/08/09 13:53:33+00,,{059140E3-EAC6-4080-806C-7E68807BBA70}
-10288146.5327,5227628.6907,510737,20160923142,1557377,20160923142,24,F,IA,77,-77.0,1,77,1,1,88,77,1,1,2015,Toyota,CAM,4D,IA,1,10,33,33,77,77,33,55,1,28,6,3,3,23,2,3,1,,0,2016,547700,4699169,,,,,,,2024/08/09 13:53:33+00,,{E2B89CC9-5A2B-4605-B36A-326BDD5C3F09}
-10288146.5327,5227628.6907,510738,20160923142,1557378,20160923142,64,F,IA,77,-77.0,1,77,1,1,88,77,4,1,2000,Toyota,SIENNA LE/XL,VAN,IA,2,10,33,33,77,77,33,55,1,28,6,3,3,23,2,3,1,,0,2016,547700,4699169,,,,,,,2024/08/09 13:53:33+00,,{CC15925E-B25D-4AC2-AB3C-E06206A0285F}
-10288146.5327,5227628.6907,510739,20160923142,1557379,20160923142,46,F,IA,77,-77.0,1,77,1,1,88,77,1,1,2011,NISS,SBL,4D,IA,1,10,33,33,77,77,33,55,1,28,6,3,3,23,2,3,1,,0,2016,547700,4699169,,,,,,,2024/08/09 13:53:33+00,,{36224398-4A69-4A42-ABC5-F85F74430DD6}
-10288146.5327,5227628.6907,510740,20160923142,1557380,20160923142,19,F,IA,77,-77.0,1,77,1,1,88,77,1,1,2005,Chevrolet,IMP,4D,IA,1,10,33,77,77,77,33,55,1,28,6,3,3,23,2,3,1,,0,2016,547700,4699169,,,,,,,2024/08/09 13:53:33+00,,{459AF192-3A47-488B-AC25-33F437DCF6C2}
-10375231.5801,5334402.4799,510741,20160923143,1557381,20160923143,49,M,IA,77,-77.0,1,77,1,1,88,77,3,1,1998,CHEV,TAH,SW,IA,3,3,33,77,77,77,33,30,1,28,2,2,5,25,1,8,97,,0,2016,483551,4777180,,,,,,,2024/08/09 13:53:33+00,,{44FE42C6-B890-4B5F-997C-12B26C0601BC}
-10375231.5801,5334402.4799,510742,20160923143,1557382,20160923143,16,M,IA,1,-77.0,1,77,1,1,11,30,1,1,2008,Mercury,MILAN,4D,IA,1,3,33,77,77,77,33,30,1,28,8,3,5,25,1,8,97,,0,2016,483551,4777180,,,,,,,2024/08/09 13:53:33+00,,{9316DFE9-1363-42F1-8C4B-6CAB4D6524DF}
-10479615.0114,5089008.0852,510743,20160923144,1557383,20160923144,37,M,IA,77,-77.0,1,77,1,1,6,77,3,1,2004,GMC,YOUKON,LT,IA,3,1,3,20,1,77,20,70,1,28,9,5,4,42,1,8,1,,0,2016,404879,4596859,,,,,,,2024/08/09 13:53:33+00,,{6DAE978E-E211-4435-A6D9-9AAE5021E898}
